Word,Lg10WF,Lg10CD,Dom_PoS_SUBTLEX,Percentage_dom_PoS,Zipf-value,Klattese
acetaminophen,0.77815125,0.698970004,Noun,0.6,2.069985393,^-siˌ-t^-mIˈ-n^-f^n
acetate,0.84509804,0.77815125,Noun,1,2.136932182,@ˈ-s^-teˌt
acetic,0.301029996,0.301029996,Adjective,1,1.592864138,^-sEˈ-tIk
acetone,0.954242509,0.903089987,Noun,0.75,2.246076652,@ˈ-s^-toˌn
acetylcholine,0.903089987,0.84509804,Verb,0.571428571,2.194924129,^-sEˌ-t^l-koˈ-lin
acetylene,1.380211242,1.176091259,Noun,1,2.672045384,^-sEˈ-t^-liˌn
ache,2.10720997,2.056904851,Noun,0.53125,3.399044112,eˈk
aches,1.892094603,1.812913357,Verb,0.56,3.183928745,eˈks
achievable,0.477121255,0.477121255,Adjective,1,1.768955397,^-Ciˈ-v^-b^l
achieve,2.574031268,2.50242712,Verb,1,3.86586541,^-Ciˈv
achieved,2.342422681,2.278753601,Verb,1,3.634256823,^-Ciˈvd
achievement,2.252853031,2.204119983,Noun,1,3.544687173,^-Ciˈv-m^nt
achievements,1.748188027,1.72427587,Noun,1,3.040022169,^-Ciˈv-m^nts
achiever,1.113943352,1.113943352,Verb,0.916666667,2.405777494,^-Ciˈ-vX
achievers,1,0.77815125,Noun,1,2.291834142,^-Ciˈ-vXz
achieves,1.230448921,1.230448921,Verb,1,2.522283064,^-Ciˈvz
achieving,1.579783597,1.579783597,Verb,0.972972973,2.871617739,^-Ciˈ-vIG
achilles,2.064457989,1.612783857,Name,0.991150442,3.356292131,^-kIˈ-liz
aching,2.025305865,1.991226076,Verb,0.548076923,3.317140007,eˈ-kIG
achy,1.380211242,1.342422681,Adjective,0.739130435,2.672045384,eˈ-ki
acid,2.706717782,2.51054501,Noun,0.988188976,3.998551924,@ˈ-s^d
acidic,1.079181246,1.079181246,Adjective,1,2.371015388,^-sIˈ-dIk
acidity,1.041392685,0.954242509,Noun,1,2.333226827,^-sIˈ-d^-ti
acidosis,0.954242509,0.77815125,Noun,0.875,2.246076652,@ˌ-s^-doˈ-s^s
acids,1.633468456,1.531478917,Noun,1,2.925302598,@ˈ-s^dz
ack,1.477121255,1.204119983,Name,0.517241379,2.768955397,@ˈk
acker,0.954242509,0.602059991,Name,0.714285714,2.246076652,@ˈ-kX
acknowledge,2.496929648,2.399673721,Verb,1,3.78876379,@k-naˈ-lIJ
acknowledged,2.004321374,1.944482672,Verb,0.65,3.296155516,@k-naˈ-lIJd
acknowledgement,1.342422681,1.322219295,Noun,1,2.634256823,@k-naˈ-lIJ-m^nt
acknowledges,1.146128036,1.113943352,Verb,1,2.437962178,@k-naˈ-lI-JIz
acknowledging,1.568201724,1.544068044,Verb,1,2.860035866,@k-naˈ-lI-JIG
acknowledgment,1.431363764,1.431363764,Noun,1,2.723197906,@k-naˈ-lIJ-m^nt
acme,1.812913357,1.301029996,Noun,0.578125,3.104747499,@ˈk-mi
acne,1.672097858,1.579783597,Noun,1,2.963932,@ˈk-ni
acolyte,0.903089987,0.903089987,Noun,1,2.194924129,@ˈ-k^-lYˌt
acolytes,0.84509804,0.698970004,Noun,1,2.136932182,@ˈ-k^-lYˌts
acorn,1.579783597,1.230448921,Noun,1,2.871617739,eˈ-kcrn
acorns,1.301029996,1.079181246,Noun,1,2.592864138,eˈ-kcrnz
acoustic,1.698970004,1.505149978,Adjective,0.87755102,2.990804146,^-kuˈ-stIk
acoustical,0.84509804,0.698970004,Adjective,1,2.136932182,^-kuˈ-stI-k^l
acoustically,0.301029996,0.301029996,Adverb,1,1.592864138,^-kuˈ-stIk-li
acoustics,1.361727836,1.361727836,Noun,1,2.653561978,^-kuˈ-stIks
acquaint,1.322219295,1.322219295,Verb,1,2.614053437,^-kweˈnt
acquaintance,2.437750563,2.361727836,Noun,1,3.729584705,^-kweˈn-t^ns
acquaintances,1.740362689,1.69019608,Noun,1,3.032196832,^-kweˈn-t^n-sIz
acquaintanceship,0.698970004,0.698970004,Noun,1,1.990804146,^-kweˈn-t^ns-SIp
acquainted,2.365487985,2.311753861,Verb,1,3.657322127,^-kweˈn-tId
acquiesce,0.602059991,0.602059991,Verb,1,1.893894133,@ˌ-kwi-Eˈs
acquiesced,0.77815125,0.77815125,Verb,1,2.069985393,@ˌ-kwi-Eˈst
acquiescence,0.77815125,0.77815125,Noun,1,2.069985393,@ˌ-kwi-Eˈ-s^ns
acquiescing,0.477121255,0.477121255,Verb,1,1.768955397,@ˌ-kwi-Eˈ-sIG
acquire,2.133538908,2.093421685,Verb,1,3.425373051,^-kwYˈ-R
acquired,2.359835482,2.292256071,Verb,0.912280702,3.651669624,^-kwYˈ-Rd
acquirer,0.301029996,0.301029996,Noun,1,1.592864138,^-kwYˈ-X-X
acquires,0.954242509,0.954242509,Verb,1,2.246076652,^-kwYˈ-Xz
acquiring,1.643452676,1.556302501,Verb,1,2.935286819,^-kwYˈ-rIG
acquisition,1.875061263,1.812913357,Noun,1,3.166895406,@ˌ-kw^-zIˈ-S^n
acquisitions,1.531478917,1.414973348,Noun,1,2.823313059,@ˌ-kw^-zIˈ-S^nz
acquisitive,0.602059991,0.602059991,Adjective,1,1.893894133,^-kwIˈ-z^-tIv
acquit,1.397940009,1.301029996,Noun,0.958333333,2.689774151,^-kwIˈt
acquittal,1.579783597,1.531478917,Noun,1,2.871617739,^-kwIˈ-t^l
acquittals,0.301029996,0.301029996,Noun,1,1.592864138,^-kwIˈ-t^lz
acquitted,1.897627091,1.755874856,Verb,0.975,3.189461233,^-kwIˈ-t^d
acquitting,0.84509804,0.602059991,Verb,1,2.136932182,^-kwIˈ-tIG
acre,1.973127854,1.748188027,Noun,1,3.264961996,eˈ-kR
acreage,1.361727836,1.301029996,Noun,1,2.653561978,eˈ-kX-IJ
acres,2.371067862,2.204119983,Noun,1,3.662902004,eˈ-kRz
acrid,0.477121255,0.477121255,Adjective,1,1.768955397,@ˈ-krId
acrimonious,0.903089987,0.77815125,Adjective,1,2.194924129,@ˌ-kr^-moˈ-ni-^s
acrimony,1.079181246,0.84509804,Noun,1,2.371015388,@ˈ-krI-moˌ-ni
acrobat,1.491361694,1.342422681,Noun,0.833333333,2.783195836,@ˈ-kr^-b@ˌt
acrobatic,1.113943352,1.113943352,Adjective,1,2.405777494,@ˌ-kr^-b@ˈ-tIk
acrobatics,1.079181246,1.041392685,Noun,1,2.371015388,@ˌ-kr^-b@ˈ-tIks
acrobats,1.301029996,1.301029996,Noun,0.888888889,2.592864138,@ˈ-kr^-b@ˌts
acronym,1.204119983,1.176091259,Noun,1,2.495954125,@ˈ-kr^-nIm
acronyms,0.903089987,0.903089987,Noun,1,2.194924129,@ˈ-kr^-nImz
acropolis,0.84509804,0.77815125,Noun,0.833333333,2.136932182,^-kraˈ-p^-l^s
across,3.681422156,3.461348434,Preposition,0.863968287,4.973256298,^-krcˈs
acrylic,1.380211242,1.204119983,Adjective,0.826086957,2.672045384,^-krIˈ-lIk
acrylics,0.602059991,0.602059991,Noun,1,1.893894133,^-krIˈ-lIks
act,3.745543202,3.489536629,Verb,0.507277628,5.037377344,@ˈkt
acted,2.739572344,2.678518379,Verb,0.998175182,4.031406487,@ˈk-t^d
actin,1.740362689,1.69019608,Noun,0.901960784,3.032196832,@ˈk-t^n
acting,3.427486109,3.258637283,Verb,0.869109948,4.719320251,@ˈk-tIG
action,3.493597449,3.26904571,Noun,0.997103315,4.785431591,@ˈk-S^n
actionable,1.146128036,0.903089987,Adjective,1,2.437962178,@ˈk-S^n-^-b^l
actions,2.7930916,2.688419822,Noun,0.993569132,4.084925742,@ˈk-S^nz
activate,2.378397901,2.206825876,Verb,1,3.670232043,@ˈk-t^-veˌt
activated,2.344392274,2.212187604,Verb,0.945454545,3.636226416,@ˈk-t^-veˌ-t^d
activates,1.230448921,1.204119983,Verb,1,2.522283064,@ˈk-t^-veˌts
activating,1.653212514,1.591064607,Verb,0.931818182,2.945046656,@ˈk-t^-veˌ-tIG
activation,1.643452676,1.531478917,Noun,1,2.935286819,@ˌk-t^-veˈ-S^n
activator,0.698970004,0.698970004,Noun,1,1.990804146,@ˈk-t^-veˌ-tX
active,2.767155866,2.667452953,Adjective,1,4.058990008,@ˈk-tIv
actively,1.633468456,1.602059991,Adverb,1,2.925302598,@ˈk-tIv-li
actives,0.301029996,0.301029996,Noun,1,1.592864138,@ˈk-tIvz
activism,1,1,Noun,1,2.291834142,@ˈk-tI-vIˌ-z^m
activist,1.707570176,1.612783857,Noun,1,2.999404318,@ˈk-t^-v^st
activists,1.278753601,1.176091259,Noun,1,2.570587743,@ˈk-t^-v^sts
activities,2.643452676,2.549003262,Noun,0.997722096,3.935286819,@k-tIˈ-v^-tiz
activity,2.818225894,2.716003344,Noun,1,4.110060036,@k-tIˈ-v^-ti
acton,1.113943352,0.698970004,Name,1,2.405777494,@ˈk-t^n
actor,3.128399269,2.759667845,Noun,0.999252057,4.420233411,@ˈk-tR
actors,2.809559715,2.515873844,Noun,1,4.101393857,@ˈk-tRz
actress,2.912753304,2.579783597,Noun,1,4.204587446,@ˈk-tr^s
actresses,2.064457989,1.963787827,Noun,1,3.356292131,@ˈk-tr^-sIz
acts,2.804139432,2.722633923,Noun,0.555031447,4.095973574,@ˈkts
actual,2.946943271,2.849419414,Adjective,1,4.238777413,@ˈk-C^-w^l
actuality,1.397940009,1.361727836,Noun,1,2.689774151,@ˌk-C^w-@ˈ-l^-ti
actualize,0.477121255,0.477121255,Verb,1,1.768955397,@ˈk-C^w-^-lyˌz
actually,4.215901813,3.73933496,Adverb,0.99993905,5.507735955,@ˈk-C^w-^-li
actuarial,1,0.954242509,Adjective,1,2.291834142,@ˌk-C^w-Eˈ-ri-^l
actuaries,0.301029996,0.301029996,Noun,1,1.592864138,@ˈk-C^w-Eˌ-riz
actuary,0.903089987,0.84509804,Noun,1,2.194924129,@ˈk-C^w-Eˌ-ri
actuate,0.301029996,0.301029996,Verb,1,1.592864138,@ˈk-Cuw-eˌt
actuator,0.477121255,0.477121255,Noun,1,1.768955397,@ˈk-tyu-eˌ-tX
actuators,0.477121255,0.301029996,Noun,1,1.768955397,@ˈk-tyu-eˌ-tXz
acuity,1.176091259,1.176091259,Noun,1,2.467925401,^-kyuˈ-^-ti
acumen,0.903089987,0.77815125,Noun,1,2.194924129,^-kyuˈ-m^n
acupuncture,1.579783597,1.462397998,Noun,1,2.871617739,@ˈ-kyu-p^ˌGk-CX
acute,2.178976947,2.120573931,Adjective,1,3.470811089,^-kyuˈt
acutely,1.176091259,1.176091259,Adverb,1,2.467925401,^-kyuˈt-li
acuteness,0.301029996,0.301029996,Noun,1,1.592864138,^-kyuˈt-n^s
acyclovir,0.301029996,0.301029996,Noun,1,1.592864138,^-sIˈ-klo-vIˌr
ad,2.841984805,2.636487896,Noun,0.891654466,4.133818947,@ˈd
adage,1.51851394,1.431363764,Noun,0.90625,2.810348082,@ˈ-d^J
adagio,1.113943352,1.041392685,Noun,0.545454545,2.405777494,^-daˈ-Zi-oˌ
adam,3.276691529,2.53529412,Name,0.99787573,4.568525671,@ˈ-d^m
adamant,1.707570176,1.62324929,Adjective,1,2.999404318,@ˈ-d^-m^nt
adamantly,0.477121255,0.477121255,Adverb,1,1.768955397,@ˈ-d^-m^nt-li
adams,2.673020907,2.227886705,Name,0.997867804,3.964855049,@ˈ-d^mz
adapt,2.130333768,2.008600172,Verb,1,3.422167911,^-d@ˈpt
adaptability,0.903089987,0.903089987,Noun,1,2.194924129,^-d@ˌp-t^-bIˈ-l^-ti
adaptable,1.255272505,1.230448921,Adjective,1,2.547106647,^-d@ˈp-t^-b^l
adaptation,1.913813852,1.851258349,Noun,1,3.205647995,@ˌ-d^p-teˈ-S^n
adaptations,0.602059991,0.602059991,Noun,1,1.893894133,@ˌ-d@p-teˈ-S^nz
adapted,1.755874856,1.72427587,Verb,0.964285714,3.047708998,^-d@ˈp-t^d
adapter,1.079181246,0.903089987,Noun,1,2.371015388,^-d@ˈp-tX
adapting,1.447158031,1.414973348,Verb,1,2.738992173,^-d@ˈp-tX
adaptive,1.079181246,1.041392685,Adjective,1,2.371015388,^-d@ˈpts
adaptor,0.698970004,0.698970004,Noun,1,1.990804146,^-daˈr
adapts,0.602059991,0.602059991,Verb,1,1.893894133,@ˈ-d^-r@ˌnd
adar,0.602059991,0.301029996,Name,1,1.893894133,^-deˈ
add,3.227115083,3.123851641,Verb,0.99940547,4.518949225,@ˈd
added,2.692846919,2.63447727,Verb,0.803245436,3.984681061,@ˈ-d^d
addendum,1.204119983,1.113943352,Noun,1,2.495954125,aˈ-di-o
addendums,0.698970004,0.698970004,Noun,1,1.990804146,@ˈ-dX
adder,1.86923172,1.278753601,Noun,0.931506849,3.161065862,@ˈ-dR
addict,2.437750563,2.28780173,Noun,1,3.729584705,^-dIˈkt
addicted,2.365487985,2.158362492,Verb,0.987012987,3.657322127,^-dIˈk-t^d
addicting,0.602059991,0.602059991,Verb,1,1.893894133,^-dIˈk-S^nz
addiction,2.301029996,2.117271296,Noun,1,3.592864138,^-dIˈk-S^n
addictions,1.342422681,1.176091259,Noun,0.952380952,2.634256823,^-dIˈkts
addictive,1.763427994,1.681241237,Adjective,1,3.055262136,^-dIˈk-tIv
addicts,2.029383778,1.903089987,Noun,1,3.32121792,^-dIˈkts
adding,2.31386722,2.271841607,Verb,0.902439024,3.605701363,@ˈ-dIG
addis,1.041392685,0.77815125,Name,1,2.333226827,aˈ-di-s^-baˈ-b^
addison,1.963787827,1.397940009,Name,1,3.255621969,@ˈ-d^-s^n
addition,2.597695186,2.558708571,Preposition,0.471938776,3.889529328,^-dIˈ-S^n
additional,2.478566496,2.439332694,Adjective,1,3.770400638,^-dIˈ-S^-n^l
additionally,1.230448921,1.230448921,Adverb,1,2.522283064,^-dIˈ-S^nz
additions,1.079181246,1.041392685,Noun,1,2.371015388,@ˈ-dI-tIv
additive,1.079181246,0.954242509,Adjective,1,2.371015388,@ˈ-d^-tIvz
additives,1.041392685,0.954242509,Noun,1,2.333226827,@ˈ-d^l
addle,0.954242509,0.301029996,Verb,1,2.246076652,@ˈ-d^l-m^n
addled,1.079181246,1.079181246,Adjective,0.818181818,2.371015388,@ˈ-drEˌs
address,3.426023016,3.22762965,Noun,0.864936042,4.717857158,@ˈ-drEˌs
addressed,2.290034611,2.227886705,Verb,0.994791667,3.581868754,^-drEˈst
addressee,0.84509804,0.84509804,Noun,1,2.136932182,^-drEˈ-sIz
addresses,2.212187604,2.146128036,Noun,0.790123457,3.504021747,@ˈ-drEˈ-sIz
addressing,2.033423755,1.986771734,Verb,1,3.325257898,^-drEˈ-sIG
adds,2.305351369,2.245512668,Verb,1,3.597185512,@ˈdz
ade,1.204119983,0.954242509,Name,0.933333333,2.495954125,^-dEˈl
aden,0.84509804,0.602059991,Name,1,2.136932182,eˈ-d^-nWˌr
adenine,0.477121255,0.477121255,Name,1,1.768955397,@ˈ-d^-nOˌdz
adenoid,0.77815125,0.301029996,Name,0.8,2.069985393,^-dEˈpt
adenoids,1.079181246,1,Noun,1,2.371015388,@ˈ-d^-kw^-si
adept,1.531478917,1.505149978,Adjective,1,2.823313059,@ˈ-d^-kw^t
adequacy,0.301029996,0.301029996,Noun,1,1.592864138,@ˈ-d^-kweˌt
adequate,2.123851641,2.049218023,Adjective,1,3.415685783,@ˈ-d^-kw^t
adequately,1.447158031,1.431363764,Adverb,1,2.738992173,eˈ-dX
adhere,1.477121255,1.477121255,Verb,1,2.768955397,^d-hIˈ-r^ns
adhered,0.84509804,0.84509804,Verb,1,2.136932182,^d-hIˈ-r^nt
adherence,1,1,Noun,1,2.291834142,@d-hIˈ-r^nts
adherent,0.602059991,0.602059991,Noun,1,1.893894133,^d-hIˈrz
adherents,0.301029996,0.301029996,Noun,1,1.592864138,^d-hIˈ-rIG
adheres,0.602059991,0.602059991,Verb,1,1.893894133,@d-hiˈ-sIv
adhering,1,1,Verb,1,2.291834142,^d-hiˈ-sIv
adhesive,1.681241237,1.633468456,Noun,0.510638298,2.97307538,@d-hiˈ-sIvz
adhesives,0.301029996,0.301029996,Noun,1,1.592864138,aˈ-di-^
adieu,1.977723605,1.77815125,Interjection,0.691489362,3.269557747,^-duˈ
adios,2.204119983,2.103803721,Noun,0.948717949,3.495954125,aˌ-di-oˈs
adipose,0.698970004,0.602059991,Verb,1,1.990804146,^-Jeˈ-s^nt
adjacent,1.838849091,1.77815125,Adjective,0.544117647,3.130683233,^-Jeˈ-s^nt
adjective,1.414973348,1.342422681,Noun,1,2.70680749,^-JOˈn
adjectives,1.414973348,1.380211242,Noun,1,2.70680749,^-JOˈ-nIG
adjoining,1.763427994,1.698970004,Adjective,0.571428571,3.055262136,^-JOˈ-nIG
adjoins,0.77815125,0.77815125,Verb,1,2.069985393,^-JXˈnd
adjourn,1.826074803,1.748188027,Verb,0.954545455,3.117908945,^-JRˈn
adjourned,2.399673721,2.311753861,Verb,1,3.691507864,^-JRˈnd
adjourning,0.477121255,0.477121255,Verb,1,1.768955397,^-JXˈnz
adjournment,1.079181246,1,Noun,1,2.371015388,^-J^ˈJ
adjourns,0.477121255,0.477121255,Verb,0.5,1.768955397,^-J^ˈJd
adjudge,0.301029996,0.301029996,Verb,1,1.592864138,^-Juˈ-dI-keˌt
adjudged,0.602059991,0.602059991,Verb,1,1.893894133,^-Juˈ-d^-keˌ-tId
adjudicate,0.77815125,0.477121255,Verb,0.8,2.069985393,^-Juˈ-dI-keˌ-tIG
adjudicated,0.84509804,0.77815125,Verb,1,2.136932182,^-Juˌ-d^-keˈ-S^n
adjudicating,0.301029996,0.301029996,Verb,1,1.592864138,@ˈ-J^ˌgkt
adjudication,1,0.903089987,Noun,1,2.291834142,@ˈ-J^ˌGkts
adjunct,0.903089987,0.84509804,Noun,1,2.194924129,^-J^ˈst
adjust,2.459392488,2.396199347,Verb,1,3.75122663,^-J^ˈst
adjustable,1.230448921,1.204119983,Adjective,1,2.522283064,^-J^ˈ-st^d
adjusted,1.968482949,1.924279286,Verb,0.923076923,3.260317091,^-J^ˈ-st^d
adjuster,1.322219295,1.255272505,Noun,1,2.614053437,^-J^ˈ-stIG
adjusters,0.903089987,0.602059991,Noun,1,2.194924129,^-J^ˈst-m^nt
adjusting,2.086359831,2.045322979,Verb,0.975206612,3.378193973,^-J^ˈ-stIG
adjustment,2.201397124,2.113943352,Noun,1,3.493231266,^-J^ˈst-m^nt
adjustments,1.857332496,1.838849091,Noun,1,3.149166639,^-J^ˈst-m^nts
adjusts,1,1,Verb,1,2.291834142,^-J^ˈs
adjutant,1.662757832,1.431363764,Noun,1,2.954591974,@ˈd-kIn-s^n
administer,1.934498451,1.913813852,Verb,1,3.226332593,^d-mIˈ-n^-stR
administered,1.886490725,1.84509804,Verb,1,3.178324867,^d-mIˈ-n^-stRd
administering,1.397940009,1.361727836,Verb,1,2.689774151,@d-mIˈ-nI-streˌt
administers,0.84509804,0.84509804,Verb,1,2.136932182,^d-mIˈ-n^-streˌ-tIG
administrate,0.477121255,0.477121255,Verb,0.5,1.768955397,@d-mIˌ-nI-streˈ-S^n
administration,2.588831726,2.457881897,Noun,1,3.880665868,@d-mIˌ-nI-streˈ-S^n
administrations,1.230448921,1.230448921,Noun,1,2.522283064,@d-mIˌ-n^-streˈ-tIv-li
administrative,1.919078092,1.857332496,Adjective,1,3.210912235,^d-mIˈ-n^-streˌ-tIv
administrator,1.929418926,1.838849091,Noun,1,3.221253068,^d-mIˈ-n^-streˌ-tR
administrators,1.278753601,1.230448921,Noun,1,2.570587743,@d-mYˈ-r^
admirable,2.127104798,2.11058971,Adjective,0.992481203,3.418938941,@ˈd-mR-^-b^l
admirably,1.342422681,1.322219295,Adverb,1,2.634256823,@ˈd-mX-^lz
admiral,2.927370363,2.260071388,Noun,0.995249406,4.219204505,@ˈd-mR-^l
admirals,1.477121255,1.342422681,Noun,1,2.768955397,@ˌd-mX-eˈ-S^n
admiralty,1.544068044,1.146128036,Noun,1,2.835902186,@ˌd-mX-eˈ-S^nz
admiration,2.033423755,2,Noun,1,3.325257898,@ˌd-mR-eˈ-S^n
admire,2.859138297,2.776701184,Verb,1,4.150972439,@d-mYˈr
admired,2.274157849,2.238046103,Verb,0.951612903,3.565991991,^d-mYˈ-Rd
admirer,2.181843588,2.096910013,Noun,1,3.47367773,@d-mYˈ-rR
admirers,1.698970004,1.653212514,Noun,1,2.990804146,@d-mYˈ-rIG
admires,1.431363764,1.414973348,Verb,1,2.723197906,@d-mYˈ-rIG-li
admiring,2.152288344,2.113943352,Verb,0.822695035,3.444122487,@d-mYˈ-rIG
admissibility,0.698970004,0.602059991,Noun,1,1.990804146,@d-mIˈ-S^n
admissible,1.579783597,1.462397998,Adjective,1,2.871617739,^d-mIˈ-S^n
admission,2.260071388,2.217483944,Noun,1,3.55190553,@d-mIˈ-S^n
admissions,2.049218023,1.826074803,Noun,0.981981982,3.341052165,@d-mIˈ-S^nz
admit,3.480006943,3.32756326,Verb,1,4.771841085,^d-mIˈt
admits,2.025305865,1.991226076,Verb,1,3.317140007,^d-mIˈts
admittance,1.544068044,1.414973348,Noun,1,2.835902186,@d-mIˈ-tId-li
admitted,2.670245853,2.598790507,Verb,0.982832618,3.962079995,^d-mIˈ-t^d
admittedly,1.681241237,1.62324929,Adverb,1,2.97307538,^d-mIˈ-tIG
admitting,2.198657087,2.136720567,Verb,0.828025478,3.490491229,@d-mIˈ-tIG
admonish,0.698970004,0.698970004,Verb,1,1.990804146,@d-maˈ-nI-SIz
admonished,0.698970004,0.602059991,Verb,1,1.990804146,@d-maˈ-nI-SIG
admonishing,0.477121255,0.477121255,Verb,1,1.768955397,@ˌd-m^-nIˈ-S^n
admonition,0.77815125,0.698970004,Noun,1,2.069985393,@ˈd-n^n
admonitions,0.301029996,0.301029996,Noun,1,1.592864138,@ˈd-ni
ado,1.892094603,1.84509804,Noun,1,3.183928745,^-duˈ
adobe,1.397940009,1.176091259,Noun,1,2.689774151,@ˌ-d^-lEˈ-s^ns
adolescence,1.653212514,1.62324929,Noun,1,2.945046656,@ˌ-d^-lEˈ-s^nt
adolescent,1.977723605,1.939519253,Adjective,0.70212766,3.269557747,@ˌ-d^-lEˈ-s^nt
adolescents,1.477121255,1.462397998,Noun,1,2.768955397,eˈ-dalf
adolf,1.84509804,1.672097858,Name,1,3.136932182,eˈ-dalf
adolph,1.633468456,1.322219295,Name,0.738095238,2.925302598,@ˈ-dolf-s^n
adopt,2.378397901,2.267171728,Verb,1,3.670232043,^-daˈpt
adoptable,0.301029996,0.301029996,Adjective,1,1.592864138,^-daˈp-tiˈ
adopted,2.63447727,2.45331834,Verb,0.840277778,3.926311412,^-daˈp-t^d
adopting,1.785329835,1.69019608,Verb,0.983333333,3.077163977,^-daˈp-tIG
adoption,2.380211242,2.149219113,Noun,1,3.672045384,^-daˈp-S^n
adoptions,0.903089987,0.903089987,Noun,1,2.194924129,^-daˈpts
adoptive,1.491361694,1.414973348,Adjective,1,2.783195836,a-dcˈr
adopts,1.079181246,1,Verb,1,2.371015388,a-dcˈ-r^
adorable,2.730782276,2.640481437,Adjective,0.988721805,4.022616418,^-dcˈ-r^-b^l
adoration,1.491361694,1.414973348,Noun,1,2.783195836,^-dcˈrd
adore,2.596597096,2.469822016,Verb,1,3.888431238,^-dcˈr
adored,2.100370545,2.037426498,Verb,0.968,3.392204687,^-dcˈrd
adores,1.963787827,1.851258349,Verb,1,3.255621969,^-dcˈrz
adoring,1.556302501,1.531478917,Adjective,0.914285714,2.848136643,a-dcˈr-n^
adorn,0.954242509,0.954242509,Verb,1,2.246076652,^-dcˈrnd
adorned,0.954242509,0.903089987,Verb,1,2.246076652,a-dcˈr-no
adornment,0.698970004,0.602059991,Noun,1,1.990804146,^-dcˈrnz
adorns,0.602059991,0.602059991,Verb,1,1.893894133,a-draˈg-n^
adrenal,1.230448921,1.204119983,Adjective,1,2.522283064,^-drEˈ-n^-l^n
adrenalin,1.462397998,1.380211242,Noun,0.964285714,2.75423214,aˈ-dri-^
adrenaline,2.227886705,2.11058971,Noun,0.754491018,3.519720847,^-drEˈ-n^-l^n
adriatic,0.954242509,0.954242509,Name,1,2.246076652,a-dri-Eˈn
adrift,1.716003344,1.653212514,Adjective,1,3.007837486,^-drIˈft
adroit,0.84509804,0.84509804,Adjective,1,2.136932182,@ˈdz
adroitly,0.602059991,0.602059991,Adverb,1,1.893894133,@ˈdz
ads,2.413299764,2.257678575,Noun,1,3.705133906,@ˈdz
adulation,1.176091259,1.176091259,Noun,1,2.467925401,^-d^ˈlt
adult,2.86332286,2.758911892,Noun,0.903581267,4.155157002,^-d^ˈlt
adulterate,0.301029996,0.301029996,Verb,1,1.592864138,^-d^ˈl-tX-X
adulterated,0.301029996,0.301029996,Adjective,1,1.592864138,^-d^ˈl-tX-Xz
adulterer,1.322219295,1.113943352,Noun,0.8,2.614053437,^-d^ˈl-tX-^s
adulterers,0.903089987,0.84509804,Noun,1,2.194924129,^-d^ˈl-tX-i
adulterous,1.255272505,1.113943352,Adjective,1,2.547106647,^-d^ˈlt-hUˌd
adultery,2,1.86332286,Noun,1,3.291834142,^-d^ˈl-tR-i
adulthood,1.579783597,1.531478917,Noun,1,2.871617739,^-d^ˈlts
adults,2.689308859,2.614897216,Noun,1,3.981143001,^-d^ˈlts
advance,2.911690159,2.8162413,Noun,0.727272727,4.203524301,^d-v@ˈns
advanced,2.655138435,2.556302501,Adjective,0.767184035,3.946972577,^d-v@ˈnst
advancement,1.806179974,1.770852012,Noun,1,3.098014116,^d-v@ˈns-m^nt
advancements,0.954242509,0.903089987,Noun,1,2.246076652,^d-v@ˈn-sXz
advances,2.173186268,2.096910013,Noun,0.878378378,3.465020411,^d-v@ˈn-s^z
advancing,1.886490725,1.819543936,Adjective,0.552631579,3.178324867,^d-v@ˈn-sIG
advantage,3.051538391,2.963315511,Noun,0.998219056,4.343372533,@d-v@ˈn-tIJ
advantaged,0.477121255,0.477121255,Verb,0.5,1.768955397,@d-v@ˈ-nIJd
advantageous,1.322219295,1.322219295,Adjective,1,2.614053437,^d-v@ˈn-tI-JIz
advantages,2.161368002,2.096910013,Noun,1,3.453202144,@d-v@ˈn-tI-JIz
advent,1.397940009,1.278753601,Noun,1,2.689774151,@ˈd-vEˌn-tIsts
adventist,1.361727836,1.230448921,Adjective,0.681818182,2.653561978,@ˈd-vEˌn-tIss
adventists,0.903089987,0.477121255,Noun,1,2.194924129,@d-vEˈn-CX
adventure,2.836324116,2.669316881,Noun,0.997084548,4.128158258,@d-vEˈn-CR
adventurer,1.579783597,1.51851394,Noun,1,2.871617739,@d-vEˈn-CX-Xz
adventurers,1.079181246,1.079181246,Noun,1,2.371015388,@d-vEˈn-CXz
adventures,2.267171728,2.155336037,Noun,1,3.559005871,@d-vEˈn-CRz
adventuresome,0.602059991,0.602059991,Adjective,1,1.893894133,@d-vEˈn-CX-Iˌ-z^m
adventurous,1.799340549,1.755874856,Adjective,1,3.091174692,@d-vEˈn-CR-^s
adverb,1.041392685,0.84509804,Noun,1,2.333226827,@ˈd-vXbz
adverbial,0.602059991,0.477121255,Adjective,1,1.893894133,@ˌd-vX-sEˈ-ri-^l
adverbs,0.77815125,0.77815125,Noun,1,2.069985393,@ˈd-vX-sEˌ-riz
adversarial,1.113943352,0.954242509,Adjective,1,2.405777494,@ˈd-vX-sEˌ-ri
adversaries,1.505149978,1.431363764,Noun,1,2.79698412,@d-vXˈs
adversary,1.892094603,1.832508913,Noun,1,3.183928745,@ˈd-vR-sEˌ-ri
adverse,1.568201724,1.544068044,Adjective,1,2.860035866,^d-vXˈs
adversely,1.079181246,1.079181246,Adverb,1,2.371015388,^d-vXˈ-sI-ti
adversity,1.740362689,1.69019608,Noun,1,3.032196832,@d-vRˈ-sI-ti
